DATE,OPEN,HIGH,LOW,CLOSE
20160804,-0.364,-0.032,-0.848,1.062
20160805,0.682,0.526,1.926,-0.003
20160808,1.12,1.794,1.376,2.408
20160809,1.028,0.763,1.058,0.685
20160810,0.4,0.258,0.162,-0.178
20160812,1.061,0.716,0.961,1.098
20160815,-0.061,-0.068,0.155,-0.298
20160816,0.07,-0.263,-1.484,-1.632
20160817,-1.687,-0.686,-0.002,0.895
20160818,0.323,-0.343,-0.694,-1.563
20160819,-0.551,-0.61,-0.175,0.362
20160822,0.247,0.109,0.535,0.316
20160823,-0.298,0.195,-0.539,-0.609
20160824,0.002,-0.093,0.56,0.604
20160825,0.181,-0.116,-0.142,-0.249
20160826,-0.572,-0.835,-1.22,-1.186
20160829,0.879,1.649,1.799,2.277
20160830,0.36,-0.074,0.368,-0.072
20160831,0.995,0.984,0.949,0.964
20160901,0.162,0.138,0.164,0.233
20160902,0.11,0.031,-0.098,-0.007
20160905,1.338,1.231,0.952,0.659
20160906,-0.565,-0.343,0.079,0.26
20160907,-0.575,-0.43,-0.704,-0.408
20160908,0.275,-0.132,-0.394,-0.316
20160909,0.061,0.164,0.388,0.041
20160912,-1.458,-1.347,-1.794,-1.741
20160913,0.097,-0.089,0.342,0.336
20160914,-0.794,-0.48,-0.437,-0.689
20160915,-0.722,-1.075,-1.372,-1.267
20160916,-0.326,0.029,0.342,0.694
20160920,-0.338,0.355,-0.077,-0.164
20160921,0.418,1.388,-0.022,1.895
20160923,1.733,-0.089,1.968,-0.319
20160926,-0.313,-0.604,-1.267,-1.258
20160927,-1.913,-0.141,-1.4,0.839
20160928,0.694,-1.013,0.61,-1.318
20160929,0.612,1.446,1.208,1.377
20160930,-0.797,-1.557,-1.069,-1.472
20161003,0.554,0.933,0.892,0.901
20161004,0.575,0.569,0.5,0.822
20161005,0.756,0.578,0.542,0.498
20161006,0.746,0.751,0.955,0.474
20161007,-0.18,-0.45,-0.407,-0.231
20161011,0.315,1.056,0.657,0.972
20161012,-0.507,-0.723,-0.543,-1.091
20161013,0.433,0.134,-0.594,-0.391
20161014,-1.026,-0.636,-0.071,0.488
20161017,0.719,0.52,0.559,0.259
20161018,-0.057,0.073,0.135,0.375
20161019,0.536,0.293,0.558,0.208
20161020,0.274,1.278,0.316,1.382
20161021,1.659,0.309,0.936,-0.296
20161024,-0.39,-0.256,0.06,0.29
20161025,0.476,0.792,0.792,0.756
20161026,0.176,0.058,-0.018,0.153
20161027,0.1,0.129,-0.1,-0.319
20161028,0.585,0.269,0.742,0.632
20161031,-0.502,-0.16,-0.455,-0.123
20161101,0.113,0.229,0.069,0.1
20161102,-0.823,-1.091,-1.505,-1.78
20161104,-1.599,-1.677,-1.645,-1.347
20161107,0.948,1.116,1.505,1.595
20161108,0.679,0.349,0.433,-0.034
20161109,0.227,1.042,-6.133,-5.506
20161110,-4.25,-0.195,2.748,6.508
20161111,5.656,1.302,4.561,0.175
20161114,-0.338,0.428,0.703,1.7
20161115,1.267,0.171,0.856,-0.025
20161116,0.801,0.892,1.139,1.092
20161117,-0.37,-0.013,-0.244,0.002
20161118,1.44,0.889,1.138,0.585
20161121,0.077,0.472,0.224,0.768
20161122,0.293,0.257,0.237,0.314
20161124,1.311,1.133,1.429,0.934
20161125,0.315,0.544,-0.119,0.26
20161128,-0.463,-0.586,-0.36,-0.132
20161129,-0.213,-0.258,0.197,-0.272
20161130,0.505,0.233,0.12,0.008
20161201,0.972,2.026,1.026,1.112
20161202,-0.539,-1.486,-0.837,-0.471
20161205,-0.466,-0.564,-0.482,-0.823
20161206,0.583,0.646,0.501,0.467
20161207,-0.123,0.096,0.5,0.739
20161208,1.292,1.411,1.097,1.443
20161209,0.884,1.465,1.108,1.223
20161212,1.809,1.244,1.228,0.832
20161213,-0.329,-0.142,0.035,0.497
20161214,0.778,0.16,0.649,0.016
20161215,0.299,0.788,0.041,0.105
20161216,0.571,0.016,0.87,0.659
20161219,-0.477,-0.21,-0.275,-0.049
20161220,0.114,0.575,0.257,0.529
20161221,0.922,0.418,0.095,-0.257
20161222,-0.773,-0.847,-0.246,-0.087
20161226,-0.013,0.025,0.302,-0.16
20161227,-0.212,0.237,-0.175,0.033
20161228,0.2,-0.187,0.065,-0.007
20161229,-0.471,-0.728,-1.417,-1.331
20161230,-1.584,-0.646,-0.528,-0.161
20170104,1.572,2.153,1.496,2.479
20170105,1.56,0.108,1.008,-0.376
20170106,-1.07,-0.732,-0.612,-0.341
20170110,0.11,0.064,-0.513,-0.789
20170111,-0.29,-0.425,0.363,0.327
20170112,-0.302,-0.527,-1.336,-1.195
20170113,-0.651,-0.004,0.46,0.794
20170116,0.23,-0.228,-0.501,-1.001
20170117,-0.945,-1.104,-1.312,-1.486
20170118,-1.506,-0.541,-0.868,0.429
20170119,1.738,0.952,1.763,0.937
20170120,-0.124,0.284,0.305,0.344
20170123,-0.635,-0.799,-0.847,-1.298
20170124,-0.641,-0.572,-0.513,-0.547
20170125,1.445,1.143,1.082,1.424
20170126,0.884,1.412,1.282,1.794
20170127,0.996,0.419,0.889,0.335
20170130,-0.424,-0.492,-0.56,-0.508
20170131,-1.173,-0.991,-1.328,-1.705
20170201,-1.147,-0.229,-0.659,0.559
20170202,1.186,0.077,-0.261,-1.227
20170203,-0.818,-0.572,-0.191,0.019
20170206,0.383,0.075,0.363,0.309
20170207,-1.19,-0.552,-0.499,-0.348
20170208,0.566,0.204,0.373,0.511
20170209,-0.048,-0.095,-0.003,-0.527
20170210,1.44,2.109,1.674,2.462
20170213,1.534,0.634,1.163,0.413
20170214,-0.179,-0.094,-0.959,-1.138
20170215,-0.206,-0.028,0.968,1.029
20170216,-0.037,-0.329,-0.826,-0.466
20170217,-1.05,-0.807,-0.451,-0.585
20170220,-0.351,-0.003,-0.305,0.086
20170221,0.554,0.624,0.765,0.675
20170222,0.782,0.123,0.349,-0.008
20170223,-0.203,-0.203,-0.345,-0.043
20170224,-0.766,0.006,-0.224,-0.455
20170227,-0.53,-1.048,-1.172,-0.917
20170228,0.335,0.463,0.648,0.06
20170301,0.168,0.758,0.238,1.426
20170302,2.048,1.297,2.067,0.879
20170303,-0.375,-0.409,-0.883,-0.49
20170306,-0.73,-0.904,-0.271,-0.463
20170307,-0.372,-0.188,-0.12,-0.181
20170308,-0.148,-0.252,-0.614,-0.467
20170309,0.179,0.123,0.334,0.335
20170310,0.524,1.404,0.852,1.47
20170313,0.518,0.167,0.532,0.149
20170314,0.452,-0.096,0.348,-0.124
20170315,-0.539,-0.286,-0.49,-0.164
20170316,-0.359,0.191,-0.254,0.065
20170317,0.268,-0.365,0.173,-0.351
20170321,-0.485,-0.32,-0.776,-0.337
20170322,-1.4,-1.561,-1.62,-2.153
20170323,-0.512,-0.408,-0.278,0.23
20170324,0.092,0.994,0.457,0.924
20170327,0.025,-1.09,-0.677,-1.448
20170328,0.46,0.61,0.953,1.138
20170329,0.301,0.248,0.267,0.076
20170330,-0.344,-0.173,-0.634,-0.806
20170331,0.102,-0.037,-0.707,-0.811
20170403,-0.956,-0.743,0.06,0.39
20170404,-0.286,-0.638,-1.153,-0.915
20170405,-0.175,-0.028,0.375,0.271
20170406,-0.777,-0.766,-1.294,-1.411
20170407,-0.21,-0.062,-0.082,0.363
20170410,0.454,0.346,1.316,0.711
20170411,-0.441,-0.442,-0.539,-0.266
20170412,-0.672,-0.884,-1.084,-1.047
20170413,-1.084,-0.795,-0.848,-0.68
20170414,0.759,0.415,-0.104,-0.496
20170417,-1.589,-0.924,-0.334,0.107
20170418,1.402,1.008,0.755,0.344
20170419,-0.924,-0.431,-0.193,0.074
20170420,0.648,0.301,0.509,-0.009
20170421,0.785,0.672,0.658,1.027
20170424,1.593,1.395,1.593,1.361
20170425,-0.094,1.049,0.144,1.072
20170426,1.642,0.936,1.597,1.095
20170427,0.108,-0.04,0.15,-0.195
20170428,0.182,-0.089,-0.182,-0.287
20170501,-0.451,0.242,-0.105,0.591
20170502,0.944,0.79,0.99,0.698
20170508,1.912,2.362,1.896,2.288
20170509,1.043,-0.06,0.676,-0.265
20170510,-0.126,0.106,0.139,0.287
20170511,0.268,0.258,0.201,0.308
20170512,-0.012,-0.242,-0.486,-0.39
20170515,-0.948,-0.361,-0.35,-0.071
20170516,1.005,0.645,0.615,0.251
20170517,-0.736,-0.782,-0.494,-0.528
20170518,-1.269,-1.223,-1.606,-1.326
20170519,0.176,0.138,0.244,0.189
20170522,0.403,0.479,0.621,0.446
20170523,-0.116,-0.152,-0.169,-0.331
20170524,0.659,0.455,0.532,0.659
20170525,-0.204,0.344,0.152,0.355
20170526,0.31,-0.249,-0.171,-0.639
20170529,-0.513,-0.329,-0.302,-0.022
20170530,-0.082,-0.229,-0.291,-0.024
20170531,-0.258,-0.091,0.098,-0.139
20170601,0.314,1.083,0.494,1.06
20170602,1.402,1.755,1.416,1.585
20170605,0.824,-0.075,0.684,-0.032
20170606,-0.065,-0.355,-0.78,-0.951
20170607,-0.851,-0.646,-0.2,0.024
20170608,0.483,0.189,-0.059,-0.378
20170609,-0.476,0.173,0.154,0.521
20170612,-0.162,-0.734,-0.45,-0.524
20170613,-0.306,-0.101,0.067,-0.049
20170614,0.576,0.405,0.145,-0.077
20170615,-0.799,-0.233,-0.627,-0.26
20170616,0.582,0.259,0.653,0.56
20170619,0.216,0.362,0.327,0.622
20170620,1.292,1.14,1.381,0.807
20170621,-0.208,-0.508,-0.543,-0.454
20170622,-0.187,-0.117,-0.049,-0.141
20170623,-0.009,-0.193,-0.091,0.11
20170626,-0.098,0.217,0.147,0.103
20170627,0.477,0.266,0.328,0.355
20170628,-0.396,-0.127,-0.371,-0.469
20170629,0.553,0.209,0.431,0.446
20170630,-1.168,-1.104,-1.25,-0.928
20170703,0.153,0.26,0.421,0.112
20170704,0.676,0.501,-0.295,-0.117
20170705,-0.881,-0.547,-0.415,0.246
20170706,0.233,-0.04,0.295,-0.437
20170707,-1.027,-0.494,-0.457,-0.325
20170710,1.071,0.737,0.834,0.759
20170711,0.017,0.363,0.238,0.569
20170712,0.315,-0.237,-0.047,-0.482
20170713,0.199,0.153,0.006,0.007
20170714,-0.096,-0.1,0.196,0.095
20170717,-0.47,-0.498,-0.19,-0.276
20170718,0.054,0.089,-0.602,-0.317
20170719,-0.518,-0.243,0.021,0.105
20170720,0.38,0.62,0.425,0.616
20170721,0.214,-0.108,0.248,-0.223
20170724,-0.58,-0.662,-0.901,-0.619
20170725,0.029,0.169,0.199,-0.103
20170726,0.592,0.397,0.375,0.475
20170727,-0.357,0.3,-0.057,0.147
20170728,0.109,-0.598,-0.394,-0.598
20170731,-0.575,-0.361,-0.174,-0.174
20170801,-0.132,0.083,0.064,0.304
20170802,0.751,0.565,0.588,0.47
20170803,0.045,-0.217,-0.183,-0.253
20170804,-0.581,-0.428,-0.26,-0.385
20170807,0.547,0.506,0.519,0.518
20170808,0.017,-0.045,-0.334,-0.299
20170809,-0.669,-0.657,-1.566,-1.295
20170810,-0.687,-0.58,0.13,-0.045
20170814,-1.255,-1.174,-1.018,-0.981
20170815,0.733,1.145,0.871,1.101
20170816,0.31,-0.239,0.316,-0.122
20170817,-0.217,-0.191,-0.202,-0.135
20170818,-1.207,-0.997,-1.259,-1.186
20170821,0.196,-0.172,-0.348,-0.398
20170822,-0.702,-0.371,-0.019,-0.048
20170823,0.894,0.636,0.24,0.262
20170824,-0.929,-0.681,-0.292,-0.417
20170825,0.179,0.295,0.168,0.509
20170828,0.52,0.254,0.186,-0.014
20170829,-0.943,-0.841,-0.726,-0.45
20170830,0.834,0.855,0.801,0.741
20170831,0.565,0.764,0.759,0.714
20170901,0.723,0.243,0.189,0.23
20170904,-0.598,-0.546,-0.72,-0.935
20170905,-0.422,-0.437,-0.643,-0.63
20170906,-1.274,-0.881,-0.518,-0.144
20170907,0.761,0.573,0.575,0.199
20170908,-0.7,-0.645,-0.654,-0.629
20170911,0.74,1.077,1.022,1.396
20170912,1.505,1.143,1.439,1.174
20170913,0.695,0.488,0.638,0.45
20170914,-0.067,0.148,-0.258,-0.294
20170915,-0.336,0.075,-0.031,0.514
20170918,1.679,0.976,1.695,1.082
20170919,-0.004,0.948,-0.02,0.858
20170920,0.857,0.091,0.747,0.055
20170921,0.761,0.695,0.295,0.182
20170922,-0.21,-0.314,-0.411,-0.251
20170925,0.126,0.182,0.58,0.497
20170926,-0.442,-0.337,-0.31,-0.331
20170927,-0.391,-0.528,-0.446,-0.311
20170928,0.633,0.599,0.425,0.473
20170929,-0.409,-0.145,-0.072,-0.034
20171002,0.418,0.201,0.385,0.218
20171003,0.366,1.058,0.367,1.04
20171004,0.902,0.294,0.751,0.061
20171005,-0.049,-0.105,0.049,0.009
20171006,0.32,0.259,0.276,0.301
20171010,-0.175,0.493,0.019,0.64
20171011,0.594,0.358,0.603,0.277
20171012,0.74,0.458,0.618,0.351
20171013,0.007,1.028,0.076,0.952
20171016,1.24,0.638,1.21,0.473
20171017,0.615,0.219,0.202,0.378
20171018,0.105,0.041,0.409,0.126
20171019,0.352,0.471,0.299,0.399
20171020,-0.276,-0.068,-0.086,0.043
20171023,1.477,1.085,1.17,1.108
20171024,-0.181,0.375,0.148,0.499
20171025,1.056,0.531,0.008,-0.448
20171026,-0.923,-0.584,0.186,0.148
20171027,0.937,1.017,0.585,1.228
20171030,0.658,0.319,0.483,0.015
20171031,-0.686,-0.302,-0.371,0
20171101,1.125,1.959,1.319,1.839
20171102,1.645,0.375,1.213,0.53
20171106,0.447,0.462,0.158,0.041
20171107,-0.417,1.353,0.345,1.712
20171108,1.46,-0.132,1.087,-0.104
20171109,0.609,1.984,-1.043,-0.197
20171110,-1.794,-2.853,-0.048,-0.822
20171113,0.119,-0.514,-0.583,-1.333
20171114,-1.177,-0.335,-0.258,-0.004
20171115,-0.412,-1.013,-1.437,-1.584
20171116,-1.247,0.389,-0.148,1.455
20171117,2.818,1.618,1.566,0.204
20171120,-1.441,-1.537,-0.467,-0.605
20171121,0.79,0.68,0.903,0.693
20171122,0.643,0.504,0.432,0.475
20171124,-0.94,-0.487,-0.59,0.123
20171127,1.185,0.407,0.189,-0.244
20171128,-0.808,-0.346,-0.266,-0.043
20171129,0.618,0.278,0.771,0.492
20171130,-0.054,0.46,-0.153,0.564
20171201,1.385,1.076,0.763,0.413
20171204,-0.321,-0.567,0.083,-0.491
20171205,-1.092,-0.798,-0.76,-0.374
20171206,-0.31,-0.683,-1.806,-1.988
20171207,-0.929,-0.058,0.891,1.437
20171208,1.383,1.343,1.372,1.382
20171211,1.17,0.52,0.713,0.558
20171212,0.184,0.242,0.208,-0.317
20171213,-0.249,-0.501,-0.604,-0.474
20171214,-0.79,-0.406,-0.258,-0.28
20171215,-0.344,-0.182,-0.711,-0.624
20171218,0.657,0.799,1.136,1.534
20171219,0.835,0.274,0.56,-0.148
20171220,-0.553,-0.292,-0.246,0.104
20171221,0.075,-0.125,-0.346,-0.112
20171222,-0.006,0.061,0.321,0.16
20171225,0.256,0.174,0.302,0.159
20171226,0.059,0.006,0.033,-0.203
20171227,-0.3,-0.061,-0.102,0.081
20171228,0.252,0.08,-0.517,-0.557
20171229,-0.352,-0.32,0.074,-0.084
20180104,1.055,2.695,1.362,3.205
20180105,2.437,0.949,1.955,0.882
20180109,1.286,0.932,1.135,0.57
20180110,-0.486,-0.367,-0.141,-0.259
20180111,-0.743,-0.545,-0.649,-0.327
20180112,0.267,0.034,-0.058,-0.239
20180115,0.456,0.379,0.41,0.258
20180116,-0.449,0.539,0.071,0.994
20180117,0.262,-0.294,0.157,-0.349
20180118,1.235,0.804,-0.167,-0.441
20180119,-0.938,-0.883,0.152,0.188
20180122,-0.236,-0.236,-0.159,0.035
20180123,0.53,1.306,0.917,1.284
20180124,0.426,-0.235,0.005,-0.763
20180125,-1.154,-1.02,-1.127,-1.14
20180126,0.028,-0.128,-0.24,-0.159
20180129,-0.212,-0.045,-0.051,-0.011
20180130,-0.625,-0.867,-1.482,-1.438
20180131,-1.514,-0.88,-0.607,-0.835
20180201,0.305,0.501,0.511,1.665
20180202,0.367,-0.533,-0.383,-0.905
20180205,-1.904,-1.728,-2.023,-2.578
20180206,-2.895,-3.051,-7.231,-4.841
20180207,-1.2,0.342,2.569,0.162
20180208,-1.28,-1.7,0.104,1.128
20180209,-0.989,-2.147,-2.482,-2.349
20180213,0.582,0.782,0.437,-0.647
20180214,-1.782,-1.432,-1.24,-0.427
20180215,0.623,0.968,1.698,1.459
20180216,0.801,1.323,0.892,1.182
20180219,1.6,1.302,1.653,1.956
20180220,0.685,-0.402,-0.123,-1.017
20180221,-0.509,0.302,0.024,0.208
20180222,-0.698,-1.508,-0.966,-1.072
20180223,-0.001,0.476,0.529,0.717
20180226,1.571,1.465,1.367,1.184
20180227,1.155,1.232,1.281,1.061
20180228,-0.444,-0.543,-1.157,-1.447
20180301,-1.771,-2.164,-1.935,-1.57
20180302,-2.596,-2.473,-2.603,-2.53
20180305,-1.379,-0.949,-0.722,-0.661
20180306,1.614,1.811,2.099,1.77
20180307,-0.601,-0.312,-0.843,-0.774
