DATE,OPEN,HIGH,LOW,CLOSE,DOW,JPY,UST10
20070111,-1.37,-0.829,-0.53,-0.617,0.206,0.209,0.599
20070112,0.125,0.604,1.086,1.291,0.584,0.666,1.039
20070115,1.058,0.655,1.191,0.892,0.328,-0.15,0.924
20070116,0.178,0.083,0.183,-0.043,0.106,0.133,-0.314
20070117,-0.219,0.272,-1.013,0.342,0.105,0.158,-0.315
20070118,0.552,0.424,1.273,0.633,-0.043,0,0.671
20070119,0.533,-0.175,0.13,-0.349,-0.073,0.529,-0.755
20070122,0.515,0.61,0.915,0.655,-0.019,-0.008,0.713
20070123,-0.458,-0.244,-0.461,-0.09,-0.706,0.255,-0.461
20070124,0.889,0.635,1.017,0.566,0.453,0.066,1.024
20070125,0.566,0.367,-0.406,-0.281,0.699,-0.453,0.083
20070126,-1.353,-1.117,-0.73,-0.209,-0.949,0.041,1.341
20070129,0.145,0.388,0.107,0.278,-0.124,0.33,-0.041
20070130,0.669,0.393,0.766,0.113,0.03,0.156,0.348
20070131,-0.092,-0.346,-1.018,-0.612,0.26,-0.107,-0.389
20070201,-0.67,0.263,0.492,0.78,0.783,-0.784,-1.259
20070202,1.1,0.51,0.984,0.157,0.411,0.05,0.559
20070205,-0.215,-0.581,-1.365,-1.16,-0.159,0.331,-0.29
20070206,-0.842,-0.561,0.289,0.357,0.065,-0.663,-0.353
20070207,-0.095,-0.336,-0.842,-0.66,0.036,-0.2,-0.856
20070208,0.003,0.147,0.076,0.001,0.004,0.482,-0.42
20070209,-0.166,0.832,0.36,1.218,-0.231,0.298,-0.232
20070213,0.817,0.468,0.954,0.667,-0.45,0.527,1.008
20070214,1.027,0.914,1.188,0.742,0.587,-0.461,0.542
20070215,1.288,0.682,0.938,0.811,0.685,-0.306,-1.465
20070216,-0.35,-0.149,-0.123,-0.121,0.182,-1.3,-0.677
20070219,0.036,0.497,0.094,0.36,0.02,0.151,-0.298
20070220,0.471,-0.117,0.106,-0.005,0.075,0.167,-0.171
20070221,-0.127,0.085,0.119,-0.145,0.075,0.342,-0.171
20070222,0.761,0.912,0.972,1.086,-0.378,0.805,0.299
20070223,0.444,0.584,0.122,0.439,-0.412,0.487,0.849
20070226,0.585,0.335,0.547,0.148,-0.304,-0.396,-1.318
20070227,0.107,-0.152,-0.399,-0.525,-0.12,-0.389,-0.881
20070228,-2.193,-2.376,-3.895,-2.888,-3.349,-2.205,-2.581
20070301,-1.703,-1.617,-0.7,-0.859,0.428,0.423,1.408
20070302,-1.094,-1.151,-0.588,-1.359,-0.28,-0.712,-0.548
20070305,-2.09,-2.12,-3.725,-3.401,-0.988,-0.614,-1.082
20070306,-2.007,-0.647,0.7,1.208,-0.527,-1.041,-0.178
20070307,1.947,0.621,0.495,-0.475,1.296,0.724,0.908
20070308,-1.498,0.6,-0.274,1.924,-0.124,-0.378,-0.952
20070309,2.915,0.908,2.455,0.43,0.558,0.9,0.555
20070312,0.507,0.458,0.619,0.745,0.127,0.952,1.603
20070313,-0.251,-0.15,-0.313,-0.659,0.344,-0.492,-0.656
20070314,-1.944,-2.122,-3.105,-2.965,-1.99,-1.352,-1.547
20070315,-0.784,0.036,0.79,1.094,0.475,0.832,1.085
20070316,-0.146,-0.017,-0.7,-0.692,0.216,0.367,0.088
20070319,-0.391,0.512,0.421,1.573,-0.406,-0.683,0.11
20070320,2.606,1.407,2.555,0.899,0.951,0.734,0.439
20070322,1.322,1.274,1.349,1.481,0.505,-0.23,-0.307
20070323,0.779,0.26,0.164,0.352,1.398,0.697,0.744
20070326,-0.009,0.133,0.098,0.236,0.159,-0.008,0.608
20070327,-0.921,-0.235,-0.628,-0.9,-0.096,0.008,-0.217
20070328,-0.168,-0.425,-1.011,-0.637,-0.577,-0.186,-0.043
20070329,-1.209,-0.527,-0.617,0.053,-0.785,-0.895,0.412
20070330,1.155,0.172,1.346,0.137,0.393,1.047,0.432
20070402,0.158,0.258,-1.565,-1.511,0.045,-0.229,0.086
20070403,-1.11,-0.841,0.568,1.258,0.226,0.017,-0.043
20070404,1.423,1.703,1.729,1.725,1.028,0.971,0.515
20070405,0.612,-0.258,0.208,-0.301,0.158,-0.269,-0.343
20070406,-0.026,0.165,-0.045,-0.038,0.24,0.084,0.643
20070409,0.587,1.062,1.048,1.47,0.036,0.454,1.546
20070410,0.142,-0.231,0.04,-0.447,0.036,0.059,-0.126
20070411,0.387,0.093,0.029,0.03,0.037,-0.235,-0.57
20070412,-0.554,-0.689,-0.93,-0.736,-0.712,0.26,0.275
20070413,0.155,0.347,-0.735,-1.011,0.546,-0.193,0.063
20070416,-0.694,0.192,1.032,1.511,0.47,0.092,0.526
20070417,1.381,0.48,-0.315,-0.574,0.855,0.41,-0.589
20070418,-1.095,-0.424,0.493,0.795,0.412,-0.687,-1.082
20070419,-0.156,-1.004,-1.833,-1.686,0.241,-0.286,-0.642
20070420,-0.334,-0.16,1.068,0.463,0.037,-0.118,0.257
20070423,0.673,0.879,0.052,0.016,1.19,0.228,0.128
20070424,-1.292,-0.889,-0.621,-0.021,-0.329,-0.135,-0.601
20070425,0.09,-0.693,-0.488,-1.243,0.267,-0.025,-0.475
20070426,-0.113,0.669,0.576,1.114,1.044,0.076,0.776
20070427,0.099,0.263,-0.125,-0.165,0.119,0.789,0.855
20070501,0.111,-0.835,-0.558,-0.723,0.118,0.042,-0.021
20070502,-0.493,0.257,0.14,0.692,0.116,0.117,-1.22
20070507,1.453,1.564,1.904,1.568,0.575,0.35,0.172
20070508,0.496,-0.024,0.169,-0.074,0.762,-0.075,-0.388
20070509,-0.198,0.235,0.163,0.516,-0.029,-0.067,0.129
20070510,0.999,0.417,0.545,-0.063,0.403,0.025,0.73
20070511,-1.002,-1.193,-1.465,-1.038,-1.112,-0.083,-0.644
20070514,0.378,0.964,1.244,0.705,0.837,0.283,0.73
20070515,-0.599,-1.001,-1.037,-0.938,0.154,0.091,0.512
20070516,-0.514,-0.396,-0.349,0.091,0.277,-0.125,0.213
20070517,0.566,0.66,0.296,-0.174,0.772,0.456,0.127
20070518,-0.13,-0.526,-0.929,-0.567,-0.08,0.388,0.929
20070521,-0.617,0.204,0.522,0.9,0.59,-0.116,0.962
20070522,0.701,0.744,0.765,0.699,-0.101,0.297,-0.375
20070523,1.046,0.405,0.873,0.142,-0.022,0.041,0.915
20070524,-0.467,-0.237,-0.524,-0.046,-0.106,0.074,0.351
20070525,-0.859,-1.311,-1.352,-1.227,-0.627,-0.189,-0.083
20070528,0.09,0.575,1,0.607,0.491,0.321,0.412
20070529,-0.115,0.397,-0.131,0.482,0.052,-0.066,0.236
20070530,0.793,0.15,-0.213,-0.478,0.052,-0.025,0.236
20070531,0.291,0.835,1.235,1.621,0.823,-0.008,-0.369
20070601,1.313,0.791,1.358,0.464,-0.04,0.066,0.451
20070604,0.655,0.3,0.166,0.081,0.297,0.271,1.3
20070605,-0.267,0,-0.128,0.446,0.06,-0.279,-0.546
20070606,-0.103,0.007,0.227,-0.071,-0.593,-0.271,1.37
20070607,-0.681,-0.109,-0.695,0.069,-0.959,-0.264,-0.542
20070608,0.143,-0.827,-0.956,-1.531,-1.488,-0.058,3.383
20070611,-0.032,0.153,0.592,0.311,1.181,0.593,-0.664
20070612,-0.301,-0.386,-0.372,-0.413,0.004,0,1.187
20070613,-1.203,-0.458,-0.813,-0.159,-0.973,-0.041,2.465
20070614,1.144,0.525,1.262,0.616,1.399,0.819,-1.81
20070615,0.621,0.741,0.644,0.722,0.528,0.187,0.441
20070618,1.007,1.029,1.013,0.986,0.631,0.438,-1.078
20070619,0.023,-0.169,-0.052,0.078,-0.194,0.162,-0.602
20070620,0.229,0.732,0.212,0.264,0.165,-0.219,-0.978
20070621,-0.307,-0.051,-0.188,0.157,-1.077,0.081,0.978
20070622,0.334,-0.48,-0.085,-0.284,0.417,0.202,0.93
20070625,-0.387,0.019,-0.069,-0.558,-1.379,0.121,-0.969
20070626,-0.052,-0.56,-0.395,-0.118,-0.061,-0.145,-0.978
20070627,-0.646,-0.657,-0.896,-1.207,-0.108,-0.356,-0.039
20070628,-0.368,-0.129,0.254,0.464,0.673,-0.349,0.059
20070629,0.528,1.022,0.447,1.143,-0.041,0.276,0.451
20070702,0.711,0.169,0.494,0.044,-0.102,0.008,-1.638
20070703,0.371,0.305,0.465,0.02,0.941,-0.635,-0.759
20070704,-0.262,-0.126,-0.017,0.104,0.309,0.041,1.116
20070705,0.182,0.478,0.266,0.29,-0.042,0.163,0.976
20070706,-0.04,-0.607,-0.584,-0.443,-0.042,0.261,0.967
20070709,0.228,0.535,0.703,0.665,0.337,0.309,0.832
20070710,0.102,-0.122,-0.052,-0.051,0.281,0.032,-0.988
20070711,-0.704,-0.787,-0.967,-1.119,-1.092,-1.338,-2.105
20070712,-0.059,0.076,-0.61,-0.363,0.563,0.508,1.206
20070713,0.304,0.759,1.285,1.407,2.069,0.016,0.783
20070717,0.595,0.004,0.093,-0.119,0.328,-0.368,-0.645
20070718,-0.732,-0.732,-1.127,-1.113,0.461,0.238,-0.867
20070719,-0.221,-0.027,0.406,0.559,-0.382,-0.279,-0.277
20070720,0.291,0.506,0.483,0.228,0.589,0.139,-0.378
20070723,-0.846,-1.179,-1.288,-1.076,-1.072,-0.633,-1.323
20070724,0.017,0.053,0.075,0.213,0.664,-0.182,0
20070725,-1.049,-0.767,-0.966,-0.801,-1.638,-0.846,-0.913
20070726,-0.021,-0.111,-0.311,-0.879,0.495,0.316,-0.143
20070727,-2,-2.304,-2.769,-2.391,-2.286,-1.675,-1.978
20070730,-1.827,-0.951,-0.897,0.032,-1.557,0.16,-0.815
20070731,1.042,0.166,0.892,-0.234,0.697,0.379,0.815
20070801,-0.863,-0.863,-2.055,-2.215,-1.101,-0.547,-1.531
20070802,-1.248,-0.995,-1.151,0.668,1.132,0.379,1.281
20070803,0.374,0.604,1.552,-0.025,0.753,0.252,-0.481
20070806,-1.412,-0.881,-1.416,-0.386,-2.112,-0.936,-1.969
20070807,1.352,0.573,1.122,0.043,2.153,0.701,1.296
20070808,-0.467,0.209,0.286,0.633,0.263,-0.109,0.945
20070809,1.407,1.101,1.393,0.826,1.131,0.763,2.089
20070810,-1.45,-1.902,-2.942,-2.396,-2.876,-1.236,-2.173
20070813,-0.78,-0.003,0.442,0.214,-0.235,0.169,0.667
20070814,0.195,-0.552,0.134,0.265,-0.023,-0.127,-0.961
20070815,-0.989,-1.12,-1.897,-2.215,-1.581,-0.568,-0.885
20070816,-2.201,-2.251,-3.554,-2.005,-1.294,-0.914,0.085
20070817,-1.615,-1.445,-3.839,-5.57,-0.122,-1.933,-0.551
20070820,-3.543,-0.762,1.4,2.96,1.8,0.079,-0.277
20070821,1.898,1.005,1.775,1.068,0.323,0.506,-1.266
20070822,0.586,-0.896,0.212,-0.004,-0.233,-0.48,-0.737
20070823,1.422,2.325,1.919,2.581,1.104,0.827,1.147
20070824,1.187,-0.021,0.584,-0.414,-0.002,0.872,0.215
20070827,0.874,1.064,0.468,0.322,1.075,0.052,-0.971
20070828,-1.317,-0.983,-0.438,-0.085,-0.425,-0.569,-0.936
20070829,-0.904,-1.698,-2.264,-1.701,-2.126,-1.374,-1.432
20070830,0.707,1.247,1.635,0.877,1.88,1.754,1.301
20070831,0.548,1.824,1.081,2.538,-0.381,-0.19,-1.168
20070903,1.465,0.042,1.14,-0.267,0.895,-0.173,0.332
20070904,-0.397,-0.389,-0.369,-0.634,0.34,0.104,0.287
20070905,0.366,0.252,-1.458,-1.609,0.339,0.388,0.286
20070906,-3.09,-1.806,-1.968,0.608,-1.072,-0.985,-1.952
20070907,1.093,-0.163,1.179,-0.833,0.434,0.173,1.202
20070910,-1.703,-2.017,-2.374,-2.24,-1.888,-1.766,-2.965
20070911,-0.749,0.213,-0.263,0.712,0.11,0.264,-1.493
20070912,1.202,0.575,0.77,-0.506,1.366,0.518,1.196
20070913,-0.578,-0.633,0.451,0.149,-0.126,-0.105,0.956
20070914,0.052,1.316,0.472,1.917,0.997,0.768,1.126
20070918,0.892,-0.65,-0.608,-2.04,0.131,0.295,-0.224
20070919,0.004,2.151,1.617,3.603,2.184,0.614,0.314
20070920,2.686,0.64,1.891,0.197,0.553,-0.069,1.642
20070921,-1.161,-0.837,-0.603,-0.618,-0.354,-1.171,3.375
20070925,0.201,0.493,-0.035,0.545,0.388,0.73,-1.501
20070926,0.436,0.139,0.909,0.207,-0.301,-0.625,0
20070927,0.992,2.468,0.992,2.384,0.72,0.608,-0.13
20070928,2.103,0.357,1.221,-0.277,0.25,0.113,-1.197
20071001,-0.775,-0.174,-0.415,0.358,-0.124,-0.677,0.546
20071002,1.508,1.017,1.785,1.185,1.372,0.772,-0.984
20071003,0.224,0.775,0.185,0.894,-0.286,0.009,-0.485
20071004,0.112,-0.262,0.153,-0.626,-0.566,0.86,0.748
20071005,-0.086,-0.094,-0.065,-0.161,0.045,-0.214,-0.992
20071009,0.558,0.541,0.59,0.554,0.654,0.437,2.666
20071010,0.378,0.099,0.075,0.105,0.698,0.171,0.344
20071011,-0.246,1.35,0.049,1.623,-0.608,-0.034,0.021
20071012,1.324,-0.27,0.731,-0.735,-0.453,0.119,-0.237
20071015,-0.105,-0.067,0.067,0.156,0.555,0.281,0.922
20071016,-0.765,-0.847,-1.093,-1.277,-0.771,-0.187,-0.128
20071017,-0.889,-0.982,-1.82,-1.071,-0.515,-0.435,-0.514
20071018,-0.819,0.196,1.06,0.885,-0.147,-0.257,-2.237
20071019,-0.057,-1.071,-1.562,-1.72,-0.026,-0.957,-1.215
20071022,-2.395,-2.395,-2.71,-2.261,-2.677,-0.817,-2.293
20071023,-0.465,-0.052,0.932,0.074,0.332,-0.079,0.363
20071024,0.19,0.143,-0.529,-0.562,0.802,0.297,0
20071025,-0.912,-0.848,-0.807,-0.455,-0.007,-0.55,-1.507
20071026,-0.058,0.407,0.921,1.351,-0.024,0.053,0.916
20071029,1.545,1.614,1.605,1.159,0.981,-0.026,0.364
20071030,0.253,-0.546,-0.729,-0.282,0.459,0.463,-0.41
20071031,-0.209,0.336,0.363,0.519,-0.562,-0.061,0.046
20071101,1.15,0.881,1.457,0.79,0.992,0.583,1.941
20071102,-0.989,-1.385,-1.869,-2.114,-2.634,-0.661,-2.834
20071105,-1.143,-1.187,-1.668,-1.516,0.2,0.262,-0.692
20071106,-1.874,-0.635,-0.417,-0.119,-0.381,-0.331,0.462
20071107,1.063,-0.167,-0.393,-0.946,0.864,0.192,0.964
20071108,-2.708,-2.703,-2.87,-2.04,-2.678,-1.635,-1.82
20071109,-1.353,-0.355,-0.384,-1.2,-0.254,-0.16,-0.279
20071112,-1.92,-2.871,-3.715,-2.51,-1.699,-1.665,-1.859
20071113,-1.502,-0.988,-0.065,-0.465,-0.424,-1.199,0.698
20071114,1.072,1.753,1.972,2.435,2.431,1.325,0.693
20071115,1.459,0.53,0.711,-0.668,-0.573,0.432,-0.352
20071116,-1.934,-2.262,-2.408,-1.582,-0.918,-0.929,-2.716
20071119,-0.405,0.419,0.067,-0.742,0.508,0.506,0.842
20071120,-2.052,-0.528,-1.939,1.117,-1.671,-1.051,-2.375
20071121,1.633,-0.447,0.128,-2.488,0.398,0.173,0.416
20071122,-2.595,-1.022,-0.682,0.344,-1.636,-1.521,-1.924
20071126,1.315,1.948,1.643,1.642,-0.217,0.212,-2.152
20071127,0.217,0.113,-0.747,0.577,-0.218,-1.14,-2.199
20071128,2.099,-0.207,1.924,-0.455,1.673,1.37,2.72
20071129,0.447,1.778,1.645,2.348,2.522,1.251,2.376
20071130,1.173,1.253,1.173,1.07,0.168,-0.273,-2.833
20071203,1.452,0.307,0.368,-0.33,0.45,1.203,0.406
20071204,-0.852,-0.74,-0.846,-0.957,-0.428,-0.641,-2.461
20071205,-1.256,-0.394,-0.526,0.828,-0.496,-0.663,1.264
20071206,2.33,1.756,2.415,1.685,1.47,1.078,1.349
20071207,1.321,1.308,1.31,0.517,1.293,0.306,1.555
20071210,0.094,-0.563,-0.77,-0.201,0.042,0.35,2.264
20071211,-0.026,0.364,0.92,0.753,0.742,-0.027,1.282
20071212,-1.096,-0.7,-1.72,-0.703,-2.167,-0.936,-4.647
20071213,-0.064,-0.82,-1.073,-2.515,0.306,1.454,2.927
20071214,-1.73,-0.863,-0.638,-0.142,0.326,0,2.939
20071217,-0.735,-1.208,-1.401,-1.721,-1.326,1.055,0.686
20071218,-2.189,-1.342,-1.421,-0.275,-1.303,-0.486,-2.169
20071219,0.435,-0.222,0.174,-1.173,0.494,0.46,-0.701
20071220,-0.091,-0.697,-0.083,0.007,-0.191,0.026,-2.158
20071221,-0.709,0.749,-0.133,1.488,0.29,-0.283,0.495
20071225,2.605,1.995,2.913,1.919,1.536,0.942,2.869
20071226,1.112,0.449,0.762,0.647,0.375,-0.035,1.322
20071227,0.016,-0.161,-0.154,-0.569,0.373,0.166,1.304
20071228,-1.309,-1.385,-1.914,-1.664,-1.428,-0.517,-1.886
20080104,-1.686,-1.68,-4.691,-4.11,0.047,-1.025,-3.044
20080107,-4.083,-3.278,-0.718,-1.308,-4.325,-3.637,-5.082
20080108,-0.829,-0.822,-0.505,0.194,0.213,0.606,-1.038
20080109,-0.449,0.376,-0.659,0.484,-1.876,-0.238,-1.445
20080110,1.256,-0.123,0.813,-1.456,1.155,0.814,1.183
20080111,-0.876,-0.945,-2.047,-1.946,0.921,-0.401,1.659
20080115,-1.993,-1.559,-1.295,-0.984,-1.939,-0.376,-2.447
20080116,-2.422,-2.723,-3.024,-3.408,-0.838,-2.067,-3.05
20080117,-1.463,-0.281,-0.209,2.044,-0.28,0.672,1.59
20080118,-0.139,0.719,-0.798,0.563,-2.493,-0.625,-2.985
20080121,0.909,-1.434,-0.336,-3.939,-0.494,-0.028,0.193
20080122,-4.296,-4.32,-5.778,-5.816,-0.531,-0.695,-3.043
20080123,-2.851,-0.469,0.374,2.016,-0.534,0.414,-3.138
20080124,1.526,0.542,2.602,2.035,2.467,0.188,5.297
20080125,2.337,3.827,2.262,4.015,0.88,0.225,2.898
20080128,1.676,-1.07,-1.222,-4.052,-1.395,-0.169,-4.238
20080129,-1.767,0.037,1.039,2.943,1.437,0.14,0.728
20080130,1.898,0.054,0.351,-0.998,0.775,0.178,2.698
20080131,-2.043,0.8,-0.881,1.837,-0.301,-0.571,-1.093
20080201,2.171,0.189,2.175,-0.704,1.654,-0.094,-1.216
20080204,0.919,1.749,1.466,2.651,0.731,0.244,-0.028
20080205,1.192,-0.486,0.169,-0.827,-0.851,0.094,1.326
20080206,-1.884,-1.971,-4.233,-4.816,-2.972,0.075,-2.164
20080207,-3.54,-2.299,-0.972,0.82,-0.532,-0.309,0.782
20080208,0.502,0.266,0.195,-1.448,0.384,0.991,4.781
20080212,-1.103,-1.069,-0.575,0.036,-0.531,-0.158,-3.235
20080213,1.254,0.773,0.872,0.355,1.558,-0.037,0.328
20080214,0.694,2.875,1.638,4.182,1.435,0.927,2.001
20080215,1.898,0.295,0.786,-0.029,-1.406,-0.351,2.276
20080219,1.857,1.356,2.481,0.989,-0.233,-0.148,-1.503
20080220,-0.233,-0.895,-2.826,-3.307,-0.089,0,3.728
20080221,-1.964,0.394,0.966,2.8,0.727,0.306,-0.41
20080222,0.5,-1.781,-0.454,-1.382,-1.157,-0.733,-2.761
20080225,0.605,3.116,1.731,3.021,0.784,-0.065,0.501
20080226,3.071,0.604,1.394,-0.648,1.517,0.752,2.722
20080227,-0.211,0.367,1.102,1.483,0.908,-0.715,-1.339
20080228,-0.928,-1.02,-1.166,-0.757,0.074,-0.824,-0.156
20080229,-1.032,-1.615,-1.914,-2.343,-0.887,-1.068,-4.786
20080303,-2.376,-2.394,-4.08,-4.594,-2.542,-1.348,-4.256
20080304,-2.511,-2.287,-0.843,0.001,-0.061,-0.599,0.933
20080305,-0.823,-0.508,0.285,-0.156,-0.369,0.077,2.172
20080306,0.736,2.433,1.007,1.859,0.337,0.714,1.449
20080307,-0.339,-2.582,-2.373,-3.328,-1.767,-1.393,-2.446
20080310,-2.391,-1.919,-1.721,-1.98,-1.226,0.127,-1.486
20080311,-2.585,-0.803,-1.401,1.002,-1.299,-0.988,-2.141
20080312,3.564,3.079,3.552,1.59,3.487,1.599,3.793
20080313,-0.787,-2.313,-3.56,-3.382,-0.384,-1.796,-4.546
20080314,-1.833,-1.497,-1.506,-1.555,0.293,-1.039,2.469
20080317,-3.421,-3.641,-3.992,-3.78,-1.616,-1.504,-1.543
20080318,-2.175,-1.141,0.874,1.488,0.177,-1.619,-5.111
20080319,2.614,3.116,2.914,2.446,3.451,2.644,6
20080321,1.547,0.978,1.355,1.796,-2.393,-1.278,-5.065
20080324,1.14,0.686,1.052,-0.02,1.838,0.847,3.366
20080325,1.327,1.646,1.076,2.102,1.805,1.089,3.257
20080326,0.073,-0.623,0.145,-0.303,-0.128,-0.598,-1.33
20080327,-0.242,-0.712,-0.919,-0.806,-0.879,-1.105,-1.348
20080328,-0.191,1.984,0.255,1.698,-0.974,0.665,1.717
20080331,0.908,-1.291,-0.618,-2.327,-0.702,-0.493,-2.383
20080401,-1.342,0.548,0.731,1.039,0.38,0.683,0.116
20080402,2.338,3.16,2.481,4.125,3.142,2.003,3.227
20080403,2.719,1.509,2.315,1.509,-0.36,0.402,1.34
20080404,0.727,-0.217,0.629,-0.725,0.136,0.049,-0.333
20080407,-0.345,0.932,0.067,1.174,-0.132,-0.765,-3.511
20080408,1.002,-0.617,-0.023,-1.497,0.024,0.892,2.138
20080409,-0.591,-0.408,-1.733,-1.051,-0.286,0.176,0.535
20080410,-2.016,-2.165,-0.773,-1.279,-0.392,-0.812,-2.356
20080411,0.245,2.023,1.094,2.881,0.436,0.059,1.822
20080414,0.541,-1.487,-1.403,-3.096,-2.06,-0.868,-1.937
20080415,-1.38,-0.61,0.134,0.564,-0.19,0.129,1.03
20080416,1.365,1.291,1.817,1.19,0.49,0.719,2.613
20080417,1.4,2.047,1.521,1.9,2.056,-0.049,2.951
20080418,0.826,-0.081,0.08,0.582,0.01,0.754,0.296
20080421,1.578,1.869,2.344,1.62,1.797,1.096,-0.457
20080422,-0.384,-0.96,-0.888,-1.092,-0.19,-0.416,0.618
20080423,-0.976,0.797,-0.52,0.231,-0.82,-0.242,-0.861
20080424,1.169,-0.455,0.357,-0.282,0.337,0.349,1.022
20080425,0.005,1.682,0.866,2.354,0.669,0.877,2.589
20080428,2.132,0.838,0.958,0.223,0.333,0.153,0.96
20080430,-0.758,-0.194,0.15,-0.32,-0.156,-0.336,-1.065
20080501,-0.003,-0.657,-0.285,-0.602,-0.402,-0.135,-2.565
20080502,1.021,1.347,1.57,2.031,1.47,0.499,0.933
20080507,1.447,0.96,0.562,0.378,0.37,0.858,2.36
20080508,-0.99,-1.22,-0.662,-1.135,-1.885,-0.657,-0.259
20080509,-0.479,-0.642,-2.106,-2.087,0.408,-0.883,-1.756
20080512,-2.73,-1.104,-0.731,0.643,-0.944,-0.871,-0.079
20080513,1.815,1.322,1.421,1.519,1.018,0.9,0.528
20080514,1.063,1.032,1.035,1.174,-0.343,0.978,2.957
20080515,1.458,1.622,2.066,0.939,0.515,0.248,0.153
20080516,1.378,0.276,0.197,-0.227,0.728,-0.353,-2.559
20080519,-0.482,-0.343,0.17,0.352,-0.045,-0.613,0.886
20080520,-0.522,-0.395,-0.686,-0.77,0.318,0.288,-0.494
20080521,-1.542,-1.733,-1.965,-1.665,-1.543,-0.712,-1.445
20080522,-1.655,-0.403,-1.375,0.374,-1.789,-0.6,0.712
20080523,1.244,1.225,1.939,0.241,0.194,1.053,3.002
20080526,-0.497,-1.952,-1.844,-2.325,-1.163,-0.733,-1.878
20080527,-0.906,0.343,0.583,1.473,0.275,0.068,-0.208
20080528,1.346,0.345,-0.622,-1.332,0.274,0.838,2.035
20080529,-0.753,1.198,1.215,2.982,0.363,0.364,1.97
20080530,2.59,1.534,2.566,1.504,0.414,0.847,1.981
20080602,1.032,0.655,-0.016,0.706,-0.062,-0.009,-0.295
20080603,-0.471,-1.193,-0.439,-1.612,-1.07,-0.99,-2.49
20080604,-0.039,1.017,0.862,1.581,-0.811,0.573,-1.857
20080605,0.855,-0.298,0.084,-0.656,-0.1,0.209,2.235
20080606,0.953,1.44,1.582,1.029,1.712,0.606,1.545
20080609,-1.771,-2.233,-2.598,-2.149,-3.181,-0.958,-2.91
20080610,0.042,0.21,-0.955,-1.136,0.576,1.335,2.439
20080611,-1.012,-0.803,0.072,1.151,0.077,1.029,1.773
20080612,-0.904,-1.306,-1.204,-2.101,-1.69,-0.569,-0.538
20080613,0.006,0.221,-0.114,0.611,0.477,1.052,3.378
20080616,0.762,2.307,2.1,2.688,1.356,0.194,1.085
20080617,1.886,0.125,1.381,-0.042,-0.311,0.037,0.422
20080618,-0.597,0.575,0.012,0.725,-0.891,-0.268,-1.887
20080619,0.163,-1.009,-1.637,-2.258,-1.085,-0.056,-1.367
20080620,-1.079,-0.945,-1.187,-1.34,0.283,0.148,1.605
20080623,-2.875,-1.916,-1.707,-0.609,-1.844,-0.659,-0.979
20080624,-0.023,-0.311,0.515,-0.057,-0.003,0.465,-0.048
20080625,0.395,-0.319,-0.75,-0.142,-0.295,0.046,-1.524
20080626,0.178,0.845,1.184,-0.055,0.037,0,0
20080627,-1.75,-2.504,-2.53,-2.031,-3.081,-0.997,-1.77
20080630,-0.153,-0.052,0.007,-0.466,-0.938,-0.62,-1.55
20080701,-0.514,-0.162,-0.044,-0.135,0.031,-0.019,0.151
20080702,-0.185,-0.639,-1.508,-1.322,0.284,-0.028,0.827
20080703,-2.462,-1.215,-0.972,-0.158,-1.476,-0.189,-1.23
20080704,0.936,-0.289,0.126,-0.208,0.649,0.818,0.78
20080707,-0.549,0.905,0.259,0.918,-0.251,0.084,-0.377
20080708,0.556,-0.856,-1.415,-2.478,-0.252,0.299,-1.674
20080709,-0.882,-0.078,0.417,0.146,1.346,0.261,-0.539
20080710,-1.805,-1.096,-0.835,0.115,-2.102,-0.644,-1.843
20080711,0.994,0.184,-0.094,-0.211,0.729,0.309,-0.446
20080714,-0.316,0.165,0.399,-0.227,-1.151,-0.797,4.452
20080715,-0.927,-2.176,-1.979,-1.984,-0.409,-0.066,-2.808
20080716,-1.381,-0.674,-0.35,0.049,-0.842,-1.442,-0.91
20080717,1.286,0.888,1.423,0.991,2.493,0.401,2.833
20080718,0.668,0.539,-0.707,-0.656,1.828,1.155,1.487
20080722,-0.244,1.416,1.236,2.934,0.435,0.647,2.276
20080723,2.405,1.533,2.428,0.966,0.917,0.364,0.391
20080724,1.137,1.591,1.164,2.158,0.257,0.567,0.365
20080725,0.306,-0.986,-0.519,-1.994,-2.464,-0.548,-2.981
20080728,-0.335,-0.007,0.022,0.143,0.188,0.455,2.567
20080729,-1.405,-1.863,-2.345,-1.466,-2.13,-0.381,-2.368
20080730,0.355,1.143,1.871,1.571,2.366,0.603,0.919
20080731,1.072,0.711,-0.058,0.067,1.62,0,0.148
20080801,-1.003,-1.297,-1.652,-2.132,-1.791,-0.259,-2.298
20080804,-1.467,-1.365,-0.995,-1.24,-0.455,-0.13,-0.405
20080805,-0.97,-0.492,-0.13,-0.143,-0.373,0.519,0.708
20080806,0.787,1.867,1.2,2.6,2.896,0.046,1.301
20080807,1.509,-0.283,-0.114,-0.985,0.346,1.303,0.94
20080808,-1.761,0.013,-0.549,0.33,-1.946,-0.246,-3.305
20080811,1.772,1.565,2.263,1.974,2.615,0.665,0.178
20080812,1.039,-0.362,0.126,-0.952,0.408,-0.082,1.588
20080813,-1.446,-1.611,-2.462,-2.131,-1.194,-0.775,-2.456
20080814,-2.012,-0.874,-0.204,-0.51,-0.945,0.238,0.969
20080815,0.38,-0.468,0.195,0.482,0.717,0.228,-1.072
20080818,-0.157,1.831,-0.139,1.115,0.378,0.681,-1.369
